policy,cell_code,combo_key,feature,feature_label,n_cycles,cycle_start,cycle_end,value_start,value_end,delta_abs,delta_pct,spearman_rho,spearman_pvalue,slope_per_cycle,slope_per_100_cycles,linear_r2
6C_20PER_4_5C,460473,6C_20PER_4_5C|460473,main_peak_temp_min_c,peak_temp_min,492,1.0,492.0,30.17,30.71,0.5399999999999991,1.7898574743122275,-0.005202550765092019,0.9083615737174058,-2.994181216472698e-05,-0.002994181216472698,0.0002443370952378565
6C_20PER_4_5C,460473,6C_20PER_4_5C|460473,main_peak_voltage_v,peak_voltage,492,1.0,492.0,3.117,3.053,-0.06400000000000006,-2.053256336220727,-0.9605548318765523,1.6802016476691788e-274,-0.00013209345924156032,-0.013209345924156032,0.6501945358710421
6C_20PER_4_5C,460473,6C_20PER_4_5C|460473,main_peak_width_v,peak_width,492,1.0,492.0,0.33,0.327,-0.0030000000000000027,-0.90909090909091,-0.03515125566490808,0.4365986313528186,7.890004043498894e-07,7.890004043498894e-05,0.0001131542303777211
6C_31PER_4_25C,460498,6C_31PER_4_25C|460498,main_peak_area,peak_area,487,1.0,487.0,1.162,0.655,-0.5069999999999999,-43.63166953528398,-0.999208905683865,0.0,-0.0009407415095664795,-0.09407415095664795,0.9503154629121616
6C_31PER_4_25C,460498,6C_31PER_4_25C|460498,main_peak_height_dqdv,peak_height,487,1.0,487.0,3.595,2.039,-1.556,-43.28233657858136,-0.9972776767639956,0.0,-0.0029438824743887593,-0.2943882474388759,0.9523297655143812
6C_31PER_4_25C,460498,6C_31PER_4_25C|460498,main_peak_prominence,peak_prominence,487,1.0,487.0,3.595,2.039,-1.556,-43.28233657858136,-0.9972776767639956,0.0,-0.0029438824743887593,-0.2943882474388759,0.9523297655143812
6C_31PER_4_25C,460498,6C_31PER_4_25C|460498,main_peak_skewness,peak_skewness,487,1.0,487.0,-0.318,-0.198,0.12,37.73584905660377,0.9811753061696025,0.0,0.00019400423976225414,0.019400423976225413,0.9201646315311012
6C_31PER_4_25C,460498,6C_31PER_4_25C|460498,main_peak_temp_avg_c,peak_temp_avg,487,1.0,487.0,32.86,32.68,-0.17999999999999972,-0.5477784540474733,-0.06936920742281887,0.12632566788773056,-8.023631625255826e-05,-0.008023631625255826,0.0034376841682141057
6C_31PER_4_25C,460498,6C_31PER_4_25C|460498,main_peak_temp_max_c,peak_temp_max,487,1.0,487.0,36.03,36.29,0.259999999999998,0.72162087149597,0.41047906655847494,3.2265189532860257e-21,0.0007545837598237889,0.0754583759823789,0.161592323097823
6C_31PER_4_25C,460498,6C_31PER_4_25C|460498,main_peak_temp_min_c,peak_temp_min,487,1.0,487.0,30.53,30.0,-0.5300000000000011,-1.7359973796266006,-0.18709150300544453,3.254542306244168e-05,-0.0003474863762001384,-0.03474863762001384,0.03333557798622788
6C_31PER_4_25C,460498,6C_31PER_4_25C|460498,main_peak_voltage_v,peak_voltage,487,1.0,487.0,3.108,3.042,-0.06600000000000028,-2.1235521235521326,-0.9718650891367248,1.0494260445039708e-306,-0.00013028396266914752,-0.013028396266914752,0.914555551527625
6C_31PER_4_25C,460498,6C_31PER_4_25C|460498,main_peak_width_v,peak_width,487,1.0,487.0,0.333,0.327,-0.006000000000000005,-1.8018018018018032,-0.42340529481766787,1.3225445071200805e-22,-4.838303480037653e-06,-0.0004838303480037653,0.11554832079061694
6C_40PER_4C,460474,6C_40PER_4C|460474,main_peak_area,peak_area,479,1.0,479.0,1.162,0.66,-0.5019999999999999,-43.201376936316684,-0.9962053106683324,0.0,-0.0009156690848263055,-0.09156690848263055,0.9105123703238958
6C_40PER_4C,460474,6C_40PER_4C|460474,main_peak_height_dqdv,peak_height,479,1.0,479.0,3.595,2.047,-1.548,-43.059805285118216,-0.9939020801711594,0.0,-0.0029139260008210987,-0.2913926000821099,0.9208149039527713
6C_40PER_4C,460474,6C_40PER_4C|460474,main_peak_prominence,peak_prominence,479,1.0,479.0,3.595,2.047,-1.548,-43.059805285118216,-0.9939020801711594,0.0,-0.0029139260008210987,-0.2913926000821099,0.9208149039527713
6C_40PER_4C,460474,6C_40PER_4C|460474,main_peak_skewness,peak_skewness,479,1.0,479.0,-0.318,-0.205,0.11300000000000002,35.534591194968556,0.9669040320170537,4.079917611429073e-285,0.00018530640455621493,0.018530640455621493,0.7178021623109117
6C_40PER_4C,460474,6C_40PER_4C|460474,main_peak_temp_avg_c,peak_temp_avg,479,1.0,479.0,32.78,32.91,0.12999999999999545,0.39658328248930885,0.044517265555364886,0.33092899107800733,5.235366567378865e-05,0.005235366567378865,0.0012962975705790303
6C_40PER_4C,460474,6C_40PER_4C|460474,main_peak_temp_max_c,peak_temp_max,479,1.0,479.0,35.83,36.37,0.5399999999999991,1.5071169411107987,0.5568456112705045,2.3370464161859674e-40,0.001046112455341923,0.10461124553419231,0.2824101455551946
6C_40PER_4C,460474,6C_40PER_4C|460474,main_peak_temp_min_c,peak_temp_min,479,1.0,479.0,30.31,30.18,-0.129999999999999,-0.4289013526888783,-0.1740329977702097,0.00012908463353919781,-0.0003147170709550474,-0.03147170709550474,0.0351876738070348
6C_40PER_4C,460474,6C_40PER_4C|460474,main_peak_voltage_v,peak_voltage,479,1.0,479.0,3.112,3.049,-0.06300000000000017,-2.02442159383034,-0.9652567742447842,3.595634040868903e-280,-0.00013183650562102416,-0.013183650562102417,0.9024466940144159
6C_40PER_4C,460474,6C_40PER_4C|460474,main_peak_width_v,peak_width,479,1.0,479.0,0.333,0.328,-0.0050000000000000044,-1.5015015015015027,-0.05200598252286128,0.2559559295057967,1.2589425319479683e-06,0.00012589425319479682,0.005110017477909179
6C_4PER_4_75C,460613,6C_4PER_4_75C|460613,main_peak_area,peak_area,514,1.0,514.0,1.172,0.673,-0.4989999999999999,-42.576791808873715,-0.9991237817147087,0.0,-0.0008622396660054568,-0.08622396660054568,0.9354999296136588
6C_4PER_4_75C,460613,6C_4PER_4_75C|460613,main_peak_height_dqdv,peak_height,514,1.0,514.0,3.651,2.09,-1.561,-42.755409476855654,-0.9956623968288463,0.0,-0.0027764546040784767,-0.27764546040784766,0.9454000535644175
6C_4PER_4_75C,460613,6C_4PER_4_75C|460613,main_peak_prominence,peak_prominence,514,1.0,514.0,3.651,2.09,-1.561,-42.755409476855654,-0.9956623968288463,0.0,-0.0027764546040784767,-0.27764546040784766,0.9454000535644175
6C_4PER_4_75C,460613,6C_4PER_4_75C|460613,main_peak_skewness,peak_skewness,514,1.0,514.0,-0.32,-0.217,0.10300000000000001,32.1875,0.9361222797474912,1.5844629778240865e-234,0.00016470413059331673,0.016470413059331675,0.8696576597035474
6C_4PER_4_75C,460613,6C_4PER_4_75C|460613,main_peak_temp_avg_c,peak_temp_avg,514,1.0,514.0,32.44,32.86,0.4200000000000017,1.2946979038224469,0.1749978401917419,6.645438855925539e-05,0.000253294955242823,0.0253294955242823,0.034112294318977665
6C_4PER_4_75C,460613,6C_4PER_4_75C|460613,main_peak_temp_max_c,peak_temp_max,514,1.0,514.0,35.32,35.98,0.6599999999999966,1.8686296715741693,0.4338415589564403,5.279750836468003e-25,0.0007634933606036034,0.07634933606036033,0.19147792193291635
6C_4PER_4_75C,460613,6C_4PER_4_75C|460613,main_peak_temp_min_c,peak_temp_min,514,1.0,514.0,30.06,30.32,0.26000000000000156,0.8649367930805109,0.1485575829816443,0.0007285624972617808,0.0002755874739674748,0.02755874739674748,0.026310730144473604
6C_4PER_4_75C,460613,6C_4PER_4_75C|460613,main_peak_voltage_v,peak_voltage,514,1.0,514.0,3.121,3.051,-0.06999999999999984,-2.2428708747196358,-0.9625990561865508,1.5360396427143476e-292,-0.0001248039065591148,-0.012480390655911479,0.8978874852366715
6C_4PER_4_75C,460613,6C_4PER_4_75C|460613,main_peak_width_v,peak_width,514,1.0,514.0,0.331,0.328,-0.0030000000000000027,-0.9063444108761337,0.13388865958720794,0.0023518239387854195,4.863537080521295e-06,0.00048635370805212954,0.07249450199647134
6C_52PER_3_5C,460678,6C_52PER_3_5C|460678,main_peak_area,peak_area,449,1.0,449.0,1.177,0.656,-0.521,-44.26508071367884,-0.9993466567945605,0.0,-0.0009668424541308726,-0.09668424541308726,0.9258699904337332
6C_52PER_3_5C,460678,6C_52PER_3_5C|460678,main_peak_height_dqdv,peak_height,449,1.0,449.0,3.696,2.045,-1.6510000000000002,-44.66991341991343,-0.9964755929507142,0.0,-0.003086060955562619,-0.3086060955562619,0.9312969100872087
6C_52PER_3_5C,460678,6C_52PER_3_5C|460678,main_peak_prominence,peak_prominence,449,1.0,449.0,3.696,2.045,-1.6510000000000002,-44.66991341991343,-0.9964755929507142,0.0,-0.003086060955562619,-0.3086060955562619,0.9312969100872087
6C_52PER_3_5C,460678,6C_52PER_3_5C|460678,main_peak_skewness,peak_skewness,449,1.0,449.0,-0.31,-0.214,0.096,30.967741935483872,0.9488489782018866,6.2173152483564666e-226,0.00018260101813553852,0.01826010181355385,0.8578675402229176
6C_52PER_3_5C,460678,6C_52PER_3_5C|460678,main_peak_temp_avg_c,peak_temp_avg,449,1.0,449.0,32.13,32.22,0.0899999999999963,0.28011204481791563,0.07891712548424745,0.09488609727578276,8.201824159518235e-05,0.008201824159518235,0.006753836630786769
6C_52PER_3_5C,460678,6C_52PER_3_5C|460678,main_peak_temp_max_c,peak_temp_max,449,1.0,449.0,34.67,35.41,0.7399999999999949,2.1344101528699015,0.4915798026197717,1.078328431910499e-28,0.0006838768692332686,0.06838768692332686,0.22052688985235136
6C_52PER_3_5C,460678,6C_52PER_3_5C|460678,main_peak_temp_min_c,peak_temp_min,449,1.0,449.0,29.72,29.66,-0.05999999999999872,-0.2018842530282595,0.008116221616259335,0.8638282105188303,3.002704422641634e-06,0.0003002704422641634,5.333742788216078e-06
6C_52PER_3_5C,460678,6C_52PER_3_5C|460678,main_peak_voltage_v,peak_voltage,449,1.0,449.0,3.124,3.05,-0.07400000000000029,-2.3687580025608286,-0.9589891455598998,7.025700573326837e-247,-0.00013262090359528566,-0.013262090359528566,0.8727269020820009
6C_52PER_3_5C,460678,6C_52PER_3_5C|460678,main_peak_width_v,peak_width,449,1.0,449.0,0.328,0.326,-0.0020000000000000018,-0.6097560975609762,-0.0465336299582205,0.32520679553050114,1.7006045179769143e-06,0.00017006045179769142,0.008678808569843599
6C_60PER_3C,460599,6C_60PER_3C|460599,main_peak_area,peak_area,745,1.0,745.0,1.089,0.708,-0.381,-34.98622589531681,-0.9986724835151576,0.0,-0.0003895238051015529,-0.03895238051015529,0.9095753849472726
6C_60PER_3C,460599,6C_60PER_3C|460599,main_peak_height_dqdv,peak_height,745,1.0,745.0,3.313,2.096,-1.217,-36.73407787503773,-0.9968524916003636,0.0,-0.0012773436098827166,-0.12773436098827165,0.9178046029638407
6C_60PER_3C,460599,6C_60PER_3C|460599,main_peak_prominence,peak_prominence,745,1.0,745.0,3.313,2.096,-1.217,-36.73407787503773,-0.9968524916003636,0.0,-0.0012773436098827166,-0.12773436098827165,0.9178046029638407
6C_60PER_3C,460599,6C_60PER_3C|460599,main_peak_skewness,peak_skewness,745,1.0,745.0,-0.286,-0.127,0.15899999999999997,55.59440559440559,0.9871391859354461,0.0,0.00013345410929445776,0.013345410929445776,0.8201633573437558
6C_60PER_3C,460599,6C_60PER_3C|460599,main_peak_temp_avg_c,peak_temp_avg,745,1.0,745.0,32.06,32.57,0.509999999999998,1.5907673112913225,0.7566687441010316,2.8957882009370358e-139,0.0006793527375852128,0.06793527375852128,0.5968578969893745
6C_60PER_3C,460599,6C_60PER_3C|460599,main_peak_temp_max_c,peak_temp_max,745,1.0,745.0,34.96,35.76,0.7999999999999972,2.2883295194507927,0.8060893159354608,1.9154468174090807e-171,0.001066212699962288,0.1066212699962288,0.662405802569924
6C_60PER_3C,460599,6C_60PER_3C|460599,main_peak_temp_min_c,peak_temp_min,745,1.0,745.0,29.61,29.85,0.240000000000002,0.8105369807497536,0.64843439991389,4.336371800550371e-90,0.000610233288660224,0.0610233288660224,0.43652117301101623
6C_60PER_3C,460599,6C_60PER_3C|460599,main_peak_voltage_v,peak_voltage,745,1.0,745.0,3.103,3.032,-0.07100000000000017,-2.2881082823074497,-0.9467525397193677,0.0,-6.8973560076784e-05,-0.0068973560076784,0.8261657750435552
6C_60PER_3C,460599,6C_60PER_3C|460599,main_peak_width_v,peak_width,745,1.0,745.0,0.338,0.341,0.0030000000000000027,0.8875739644970422,0.865711475826682,1.6364727514191803e-225,7.969907486677478e-06,0.0007969907486677478,0.6949836647818364
6C_60PER_3C,737281,6C_60PER_3C|737281,main_peak_area,peak_area,411,1.0,411.0,1.199,0.625,-0.5740000000000001,-47.873227689741455,-0.9995157260987757,0.0,-0.0012088709551966912,-0.12088709551966911,0.9370210689492475
6C_60PER_3C,737281,6C_60PER_3C|737281,main_peak_height_dqdv,peak_height,411,1.0,411.0,3.791,1.985,-1.8059999999999998,-47.63914534423635,-0.9971462254215077,0.0,-0.003842838228609065,-0.3842838228609065,0.9457506496792365
6C_60PER_3C,737281,6C_60PER_3C|737281,main_peak_prominence,peak_prominence,411,1.0,411.0,3.791,1.985,-1.8059999999999998,-47.63914534423635,-0.9971462254215077,0.0,-0.003842838228609065,-0.3842838228609065,0.9457506496792365
6C_60PER_3C,737281,6C_60PER_3C|737281,main_peak_skewness,peak_skewness,411,1.0,411.0,-0.329,-0.216,0.11300000000000002,34.34650455927052,0.9726640876515066,1.812059158928805e-261,0.00023120105228406924,0.023120105228406924,0.9110499576337628
6C_60PER_3C,737281,6C_60PER_3C|737281,main_peak_temp_avg_c,peak_temp_avg,411,1.0,411.0,32.79,32.38,-0.4099999999999966,-1.2503812137846801,-0.6454604868047873,8.349891100746557e-50,-0.0012428532661770647,-0.12428532661770647,0.4307763782838522
6C_60PER_3C,737281,6C_60PER_3C|737281,main_peak_temp_max_c,peak_temp_max,411,1.0,411.0,35.09,34.42,-0.6700000000000017,-1.9093758905671179,-0.5757437013013095,1.1729141787224928e-37,-0.0011912018128047992,-0.11912018128047992,0.34637046657388704
6C_60PER_3C,737281,6C_60PER_3C|737281,main_peak_temp_min_c,peak_temp_min,411,1.0,411.0,30.74,30.75,0.010000000000001563,0.032530904359146275,-0.41360295799947316,2.0484755576447876e-18,-0.0007090317016131864,-0.07090317016131864,0.16664006435321455
6C_60PER_3C,737281,6C_60PER_3C|737281,main_peak_voltage_v,peak_voltage,411,1.0,411.0,3.124,3.048,-0.07600000000000007,-2.4327784891165196,-0.9723268355144956,2.148577540666396e-260,-0.00017034176762291083,-0.017034176762291083,0.9018671282757194
6C_60PER_3C,737281,6C_60PER_3C|737281,main_peak_width_v,peak_width,411,1.0,411.0,0.326,0.321,-0.0050000000000000044,-1.533742331288345,-0.21743936002020314,8.664011395479604e-06,-3.7628489104678328e-06,-0.0003762848910467833,0.029951638356895183
6C_60PER_3C,737302,6C_60PER_3C|737302,main_peak_area,peak_area,426,1.0,426.0,1.203,0.622,-0.5810000000000001,-48.295926849542816,-0.9983367378781502,0.0,-0.0012106466377823336,-0.12106466377823336,0.9432255125754169
6C_60PER_3C,737302,6C_60PER_3C|737302,main_peak_height_dqdv,peak_height,426,1.0,426.0,3.8,1.987,-1.8129999999999997,-47.71052631578947,-0.9957601664746851,0.0,-0.003791735640457984,-0.3791735640457984,0.9463817016038513
6C_60PER_3C,737302,6C_60PER_3C|737302,main_peak_prominence,peak_prominence,426,1.0,426.0,3.8,1.987,-1.8129999999999997,-47.71052631578947,-0.9957601664746851,0.0,-0.003791735640457984,-0.3791735640457984,0.9463817016038513
6C_60PER_3C,737302,6C_60PER_3C|737302,main_peak_skewness,peak_skewness,426,1.0,426.0,-0.33,-0.219,0.11100000000000002,33.63636363636364,0.9644701506112546,3.143848242903477e-247,0.00018366220466482596,0.018366220466482595,0.10588296737822678
6C_60PER_3C,737302,6C_60PER_3C|737302,main_peak_temp_avg_c,peak_temp_avg,426,1.0,426.0,33.59,31.2,-2.390000000000004,-7.115212860970538,-0.8587208716168024,3.497272305421627e-125,-0.0030204400947633717,-0.3020440094763372,0.5386068660857157
6C_60PER_3C,737302,6C_60PER_3C|737302,main_peak_temp_max_c,peak_temp_max,426,1.0,426.0,36.71,32.42,-4.289999999999999,-11.686189049305364,-0.8442292380019412,6.620798250467149e-117,-0.004583611214053793,-0.4583611214053793,0.4275268683776309
6C_60PER_3C,737302,6C_60PER_3C|737302,main_peak_temp_min_c,peak_temp_min,426,1.0,426.0,30.66,30.28,-0.379999999999999,-1.2393998695368527,-0.6188006780016656,2.2287836941798002e-46,-0.0009051694933340931,-0.09051694933340931,0.3938385569534818
6C_60PER_3C,737302,6C_60PER_3C|737302,main_peak_voltage_v,peak_voltage,426,1.0,426.0,3.119,3.044,-0.07500000000000018,-2.4046168643796144,-0.9725564461516326,1.2463023539950052e-270,-0.00017719780592911013,-0.017719780592911013,0.7696608382851052
6C_60PER_3C,737302,6C_60PER_3C|737302,main_peak_width_v,peak_width,426,1.0,426.0,0.326,0.319,-0.007000000000000006,-2.147239263803683,-0.4864965809089101,1.0755508611022595e-26,-9.008108438480215e-06,-0.0009008108438480215,0.06638844387054166
7C-30PER_3_6C,460525,7C-30PER_3_6C|460525,main_peak_area,peak_area,740,2.0,741.0,1.165,0.795,-0.37,-31.759656652360512,-0.983188581888864,0.0,-0.0003897304315650572,-0.038973043156505724,0.8514017739054811
7C-30PER_3_6C,460525,7C-30PER_3_6C|460525,main_peak_height_dqdv,peak_height,740,2.0,741.0,3.613,2.408,-1.205,-33.35178522003875,-0.9666013984193027,0.0,-0.0012780209013668162,-0.12780209013668162,0.8244197380903694
7C-30PER_3_6C,460525,7C-30PER_3_6C|460525,main_peak_prominence,peak_prominence,740,2.0,741.0,3.613,2.408,-1.205,-33.35178522003875,-0.9717372123786723,0.0,-0.0012857481231457444,-0.12857481231457443,0.8314627609795471
7C-30PER_3_6C,460525,7C-30PER_3_6C|460525,main_peak_skewness,peak_skewness,740,2.0,741.0,-0.307,-0.26,0.046999999999999986,15.309446254071657,0.8073834596716994,2.9098080195080114e-171,6.71487021746976e-05,0.0067148702174697605,0.0816164823617137
7C-30PER_3_6C,460525,7C-30PER_3_6C|460525,main_peak_temp_avg_c,peak_temp_avg,740,2.0,741.0,32.39,33.77,1.3800000000000026,4.260574251312142,0.4408609668040763,1.5396427990535593e-36,0.0009638736927391602,0.09638736927391602,0.044009448251745575
7C-30PER_3_6C,460525,7C-30PER_3_6C|460525,main_peak_temp_max_c,peak_temp_max,740,2.0,741.0,34.73,36.31,1.5800000000000054,4.549380938669754,0.4905826253744139,4.50629239133847e-46,0.0010635468951116342,0.10635468951116342,0.05785937206502778
7C-30PER_3_6C,460525,7C-30PER_3_6C|460525,main_peak_temp_min_c,peak_temp_min,740,2.0,741.0,29.94,31.76,1.8200000000000003,6.078824315297262,0.4465193192755952,1.5137457437603289e-37,0.0010792308417833458,0.10792308417833457,0.05054467690966091
7C-30PER_3_6C,460525,7C-30PER_3_6C|460525,main_peak_voltage_v,peak_voltage,740,2.0,741.0,3.113,3.081,-0.03200000000000003,-1.0279473176999687,-0.6143167923241696,5.56420395493796e-78,-3.818326223425489e-05,-0.003818326223425489,0.4576730940369781
7C-30PER_3_6C,460525,7C-30PER_3_6C|460525,main_peak_width_v,peak_width,740,2.0,741.0,0.332,0.338,0.006000000000000005,1.8072289156626522,0.4775314738530362,2.04194831084359e-43,6.922317341803379e-06,0.0006922317341803379,0.056203881708624226
7C-30PER_3_6C,460622,7C-30PER_3_6C|460622,main_peak_area,peak_area,701,2.0,702.0,1.185,0.793,-0.392,-33.08016877637131,-0.9896999635920116,0.0,-0.0004602909849700135,-0.046029098497001354,0.901552770072849
7C-30PER_3_6C,460622,7C-30PER_3_6C|460622,main_peak_height_dqdv,peak_height,701,2.0,702.0,3.738,2.363,-1.375,-36.784376672017125,-0.9828085314937056,0.0,-0.0015816480903784733,-0.15816480903784733,0.890790482533853
7C-30PER_3_6C,460622,7C-30PER_3_6C|460622,main_peak_prominence,peak_prominence,701,2.0,702.0,3.738,2.363,-1.375,-36.784376672017125,-0.9828085314937056,0.0,-0.0015816480903784733,-0.15816480903784733,0.890790482533853
7C-30PER_3_6C,460622,7C-30PER_3_6C|460622,main_peak_skewness,peak_skewness,701,2.0,702.0,-0.317,-0.265,0.05199999999999999,16.403785488958988,0.8230892611918228,6.4013102829123e-174,5.883059087053354e-05,0.0058830590870533545,0.7055616596303553
7C-30PER_3_6C,460622,7C-30PER_3_6C|460622,main_peak_temp_avg_c,peak_temp_avg,701,2.0,702.0,31.68,31.96,0.28000000000000114,0.8838383838383874,0.3992294380340887,3.3263542117905467e-28,0.001027791799261167,0.1027791799261167,0.041195986236711724
7C-30PER_3_6C,460622,7C-30PER_3_6C|460622,main_peak_temp_max_c,peak_temp_max,701,2.0,702.0,33.81,34.07,0.259999999999998,0.7690032534752972,0.4355833701175641,8.006284214659843e-34,0.001067370353532973,0.1067370353532973,0.04695314178535537
7C-30PER_3_6C,460622,7C-30PER_3_6C|460622,main_peak_temp_min_c,peak_temp_min,701,2.0,702.0,29.78,30.22,0.4399999999999977,1.477501678979173,0.46351238529741906,1.254316593320743e-38,0.001232493960311382,0.12324939603113819,0.05465423920878398
7C-30PER_3_6C,460622,7C-30PER_3_6C|460622,main_peak_voltage_v,peak_voltage,701,2.0,702.0,3.123,3.079,-0.04400000000000004,-1.4089016970861363,-0.7388118872259082,6.367927176990203e-122,-5.086461169200093e-05,-0.005086461169200093,0.6080215724536455
7C-30PER_3_6C,460622,7C-30PER_3_6C|460622,main_peak_width_v,peak_width,701,2.0,702.0,0.326,0.343,0.017000000000000015,5.214723926380373,0.6952237232120133,2.5294199579332786e-102,1.54082690173991e-05,0.00154082690173991,0.529826115851298
7C-40PER_3C,460506,7C-40PER_3C|460506,main_peak_area,peak_area,702,2.0,703.0,1.197,0.8,-0.397,-33.16624895572264,-0.9887158992338314,0.0,-0.00045691044414672297,-0.0456910444146723,0.9062465116881355
